date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:19:24	17114/17114	---M--	200	added ('OK')	image/jpeg	etag:%225df8cdd4-42da%22	http://embeddedandvlsidesignconference.org/wp-content/uploads/2019/12/EFY-GroupEFY-300x194.jpg	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/uploads/2019/12/EFY-GroupEFY-300x194.jpg	(from http://embeddedandvlsidesignconference.org/)
14:19:25	5979/5979	---M--	200	added ('OK')	image/png	etag:%225e083620-175b%22	http://embeddedandvlsidesignconference.org/wp-content/uploads/2019/12/ELE-Times-Logo.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/uploads/2019/12/ELE-Times-Logo.png	(from http://embeddedandvlsidesignconference.org/)
14:19:26	10296/10296	---MCZ	200	added ('OK')	text/css	etag:W/%225c2db3c2-2838%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/vc_carousel/css/vc_carousel.min.css?ver=5.4.7	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/vc_carousel/css/vc_carousel.min8b06.css	(from http://embeddedandvlsidesignconference.org/)
14:19:27	3361/3361	---MCZ	200	added ('OK')	text/css	etag:W/%225c2db3c2-d21%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/flexslider/flexslider.min.css?ver=5.4.7	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/flexslider/flexslider.min8b06.css	(from http://embeddedandvlsidesignconference.org/)
14:19:28	12860/12860	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-323c%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/modernizr.custom.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/modernizr.custom.js	(from http://embeddedandvlsidesignconference.org/)
14:19:30	31824/31824	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-7c50%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/js/bootstrap.min.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/js/bootstrap.min.js	(from http://embeddedandvlsidesignconference.org/)
14:19:32	20980/20980	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-51f4%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap-select/bootstrap-select.min.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap-select/bootstrap-select.min.js	(from http://embeddedandvlsidesignconference.org/)
14:19:33	7242/7242	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-1c4a%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/superfish/js/superfish.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/superfish/js/superfish.js	(from http://embeddedandvlsidesignconference.org/)
14:19:35	211066/211066	---M--	200	added ('OK')	image/jpeg	etag:%225c2b2d42-3387a%22	http://embeddedandvlsidesignconference.org/wp-content/uploads/2018/12/leela_1.jpg	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/uploads/2018/12/leela_1.jpg	(from http://embeddedandvlsidesignconference.org/)
14:19:35	21506/21506	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-5402%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/prettyphoto/js/jquery.prettyPhoto.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/prettyphoto/js/jquery.prettyPhoto.js	(from http://embeddedandvlsidesignconference.org/)
14:19:35	616/616	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-268%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/jquery.smoothscroll.min.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/jquery.smoothscroll.min.js	(from http://embeddedandvlsidesignconference.org/)
14:19:36	5599/5599	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-15df%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/jquery.easing.min.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/jquery.easing.min.js	(from http://embeddedandvlsidesignconference.org/)
14:19:36	197735/197735	---M--	200	added ('OK')	image/jpeg	etag:%225c2b2d48-30467%22	http://embeddedandvlsidesignconference.org/wp-content/uploads/2018/12/bangalore-lalbagh-botanical-garden-152459040648-orijgp.jpg	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/uploads/2018/12/bangalore-lalbagh-botanical-garden-152459040648-orijgp.jpg	(from http://embeddedandvlsidesignconference.org/)
14:19:37	8044/8044	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c2db3ca-1f6c%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min.js?ver=5.4.7	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min8b06.js	(from http://embeddedandvlsidesignconference.org/)
14:19:37	3211/3211	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-c8b%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/countdown/jquery.plugin.min.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/countdown/jquery.plugin.min.js	(from http://embeddedandvlsidesignconference.org/)
14:19:38	43241/43241	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-a8e9%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/owlcarousel2/owl.carousel.min.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/owlcarousel2/owl.carousel.min.js	(from http://embeddedandvlsidesignconference.org/)
14:19:38	13336/13336	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-3418%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/countdown/jquery.countdown.min.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/countdown/jquery.countdown.min.js	(from http://embeddedandvlsidesignconference.org/)
14:19:38	11128/11128	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-2b78%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/js/register_event.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/js/register_event.js	(from http://embeddedandvlsidesignconference.org/)
14:19:39	19083/19083	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-4a8b%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/js/theme.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/js/theme.js	(from http://embeddedandvlsidesignconference.org/)
14:19:40	0/0	---M--	200	added ('OK')	application/javascript	etag:%225abe1b4e-0%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/js/custom.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/js/custom.js	(from http://embeddedandvlsidesignconference.org/)
14:19:40	15242/15242	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-3b8a%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/wow.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/wow.js	(from http://embeddedandvlsidesignconference.org/)
14:19:40	4000/4000	---MCZ	200	added ('OK')	application/javascript	etag:W/%22581acdd2-fa0%22	http://embeddedandvlsidesignconference.org/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-includes/js/jquery/ui/core.mine899.js	(from http://embeddedandvlsidesignconference.org/)
14:19:41	2123/2123	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-84b%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/js/theme-init.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/js/theme-init.js	(from http://embeddedandvlsidesignconference.org/)
14:19:42	1403/1403	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b88e048-57b%22	http://embeddedandvlsidesignconference.org/wp-includes/js/wp-embed.min.js?ver=4.9.13	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-includes/js/wp-embed.minc8f9.js	(from http://embeddedandvlsidesignconference.org/)
14:19:42	36508/36508	---MCZ	200	added ('OK')	application/javascript	etag:W/%22581acdd2-8e9c%22	http://embeddedandvlsidesignconference.org/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.11.4	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-includes/js/jquery/ui/datepicker.mine899.js	(from http://embeddedandvlsidesignconference.org/)
14:19:43	19781/19781	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c2db3ca-4d45%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=5.4.7	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min8b06.js	(from http://embeddedandvlsidesignconference.org/)
14:19:43	12615/12615	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c2db3ca-3147%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/skrollr/dist/skrollr.min.js?ver=5.4.7	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/skrollr/dist/skrollr.min8b06.js	(from http://embeddedandvlsidesignconference.org/)
14:19:44	160914/160914	---MCZ	200	added ('OK')	application/javascript	etag:W/%225abe1b4e-27492%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/moment-with-locales.min.js	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/moment-with-locales.min.js	(from http://embeddedandvlsidesignconference.org/)
14:19:44	407210/407210	---M--	200	added ('OK')	image/jpeg	etag:%225c2b2ec4-636aa%22	http://embeddedandvlsidesignconference.org/wp-content/uploads/2019/01/vidhansoudha_opt.jpg	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/uploads/2019/01/vidhansoudha_opt.jpg	(from http://embeddedandvlsidesignconference.org/)
14:19:45	645/645	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c2db3ca-285%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/transition.min.js?ver=5.4.7	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/transition.min8b06.js	(from http://embeddedandvlsidesignconference.org/)
14:19:45	9707/9707	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c2db3ca-25eb%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/vc_carousel.min.js?ver=5.4.7	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/vc_carousel.min8b06.js	(from http://embeddedandvlsidesignconference.org/)
14:19:45	21638/21638	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c2db3ca-5486%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/flexslider/jquery.flexslider-min.js?ver=5.4.7	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/flexslider/jquery.flexslider-min8b06.js	(from http://embeddedandvlsidesignconference.org/)
14:19:45	5555/5555	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c2db3ca-15b3%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/js/jquery.easing.min.js?ver=3.2.7	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/js/jquery.easing.min2c3d.js	(from http://embeddedandvlsidesignconference.org/)
14:19:47	166566/166566	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c2db3ca-28aa6%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/js/masterslider.min.js?ver=3.2.7	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/js/masterslider.min2c3d.js	(from http://embeddedandvlsidesignconference.org/)
14:19:49	20335/20335	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225abe1b4e-4f6f%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.eot	(from http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/css/bootstrap.min.css)
14:19:50	23320/23320	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225abe1b4e-5b18%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.woff	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.woff	(from http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/css/bootstrap.min.css)
14:19:51	63155/63155	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225abe1b4e-f6b3%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.svg	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.svg	(from http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/css/bootstrap.min.css)
14:19:52	20335/20335	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225abe1b4e-4f6f%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.eot?	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/css/bootstrap.min.css)
14:19:54	41280/41280	---M--	200	added ('OK')	application/octet-stream	etag:%225abe1b4e-a140%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/bootstrap/css/bootstrap.min.css)
14:20:04	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%225c2b2b76-12d68%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.4.7)
14:20:08	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c2b2b76-2876e%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.4.7)
14:20:08	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c2b2b76-2876e%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.4.7)
14:20:12	4976/4976	---M--	200	added ('OK')	image/png	etag:%225abe1b4e-1370%22	http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/owlcarousel2/assets/owl.video.play.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/owlcarousel2/assets/owl.video.play.png	(from http://embeddedandvlsidesignconference.org/wp-content/themes/imevent/assets/plugins/owlcarousel2/assets/owl.carousel.min.css)
14:20:12	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225c2b2b76-17ee8%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.4.7)
14:20:13	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c2b2b76-6c7db%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.4.7)
14:20:13	1097/1097	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-449%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_x.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_x.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
14:20:13	1162/1162	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-48a%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_y.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_y.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
14:20:14	1358/1358	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-54e%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_next.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_next.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
14:20:14	6682/6682	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-1a1a%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
14:20:14	1376/1376	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-560%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_prev.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_prev.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
14:20:14	1537/1537	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-601%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/default_thumb.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/default_thumb.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
14:20:15	1411/1411	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-583%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/btnNext.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/btnNext.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
14:20:15	6331/6331	---M--	200	added ('OK')	image/gif	etag:%225c2b2b76-18bb%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/loader.gif	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/loader.gif	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
14:20:15	4099/4099	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-1003%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/sprite.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/sprite.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
14:20:15	1442/1442	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-5a2%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/btnPrevious.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
14:20:15	2545/2545	---M--	200	added ('OK')	image/gif	etag:%225c2b2b76-9f1%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/loader.gif	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/loader.gif	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
14:20:16	130/130	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-82%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/contentPattern.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
14:20:16	4076/4076	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-fec%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/sprite.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/sprite.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
14:20:16	1411/1411	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-583%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/btnNext.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/btnNext.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.7)
